Tag,Time,Date,Action,Source
1302000139,1441911045.367778,2015-09-10 11:50:45.369535,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911068.997716,2015-09-10 11:51:08.999760,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911071.995551,2015-09-10 11:51:11.997336,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911161.726288,2015-09-10 11:52:41.728964,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911162.703786,2015-09-10 11:52:42.705645,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911224.849936,2015-09-10 11:53:44.852623,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911227.270855,2015-09-10 11:53:47.273178,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911227.667446,2015-09-10 11:53:47.669349,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911232.967144,2015-09-10 11:53:52.969512,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1412000238,1441911235.428259,2015-09-10 11:53:55.430914,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1412000238,1441911236.618416,2015-09-10 11:53:56.620749,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911443.12057,2015-09-10 11:57:23.122866,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911444.108232,2015-09-10 11:57:24.110200,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911460.658847,2015-09-10 11:57:40.661246,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911463.077451,2015-09-10 11:57:43.079779,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911465.658546,2015-09-10 11:57:45.661033,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911471.623607,2015-09-10 11:57:51.625949,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911483.663256,2015-09-10 11:58:03.665582,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911484.644073,2015-09-10 11:58:04.646198,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911494.636987,2015-09-10 11:58:14.639507,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
